Ano;Mês;Nome do Mês;Trimestre;Dia;AnoMesNum;Semestre;Dia da Semana;Data;AnoSemestre;SemanaAno;SemanaMes;Nome do Semestre;Nome do Trimestre;Nome do Mês Abv;Nome da Semana Ano;Nome da Semana Mes;AnoMes
2008;4;Abril;2;26;200804;1;Sábado;26/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
2008;5;Maio;2;18;200805;1;Domingo;18/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;5;Maio;2;19;200805;1;Segunda-Feira;19/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;5;Maio;2;20;200805;1;Terça-Feira;20/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;5;Maio;2;21;200805;1;Quarta-Feira;21/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;5;Maio;2;22;200805;1;Quinta-Feira;22/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;5;Maio;2;23;200805;1;Sexta-Feira;23/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;5;Maio;2;24;200805;1;Sábado;24/05/2008;200801;21;4;S1;2º TRI;Mai;W21/08;W4;Mai/08
2008;6;Junho;2;22;200806;1;Domingo;22/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;6;Junho;2;23;200806;1;Segunda-Feira;23/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;6;Junho;2;24;200806;1;Terça-Feira;24/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;6;Junho;2;25;200806;1;Quarta-Feira;25/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;6;Junho;2;26;200806;1;Quinta-Feira;26/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;6;Junho;2;27;200806;1;Sexta-Feira;27/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;6;Junho;2;28;200806;1;Sábado;28/06/2008;200801;26;4;S1;2º TRI;Jun;W26/08;W4;Jun/08
2008;7;Julho;3;20;200807;2;Domingo;20/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;7;Julho;3;21;200807;2;Segunda-Feira;21/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;7;Julho;3;22;200807;2;Terça-Feira;22/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;7;Julho;3;23;200807;2;Quarta-Feira;23/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;7;Julho;3;24;200807;2;Quinta-Feira;24/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;7;Julho;3;25;200807;2;Sexta-Feira;25/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;7;Julho;3;26;200807;2;Sábado;26/07/2008;200802;30;4;S2;3º TRI;Jul;W30/08;W4;Jul/08
2008;8;Agosto;3;17;200808;2;Domingo;17/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;8;Agosto;3;18;200808;2;Segunda-Feira;18/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;8;Agosto;3;19;200808;2;Terça-Feira;19/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;8;Agosto;3;20;200808;2;Quarta-Feira;20/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;8;Agosto;3;21;200808;2;Quinta-Feira;21/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;8;Agosto;3;22;200808;2;Sexta-Feira;22/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;8;Agosto;3;23;200808;2;Sábado;23/08/2008;200802;34;4;S2;3º TRI;Ago;W34/08;W4;Ago/08
2008;9;Setembro;3;21;200809;2;Domingo;21/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;9;Setembro;3;22;200809;2;Segunda-Feira;22/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;9;Setembro;3;23;200809;2;Terça-Feira;23/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;9;Setembro;3;24;200809;2;Quarta-Feira;24/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;9;Setembro;3;25;200809;2;Quinta-Feira;25/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;9;Setembro;3;26;200809;2;Sexta-Feira;26/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;9;Setembro;3;27;200809;2;Sábado;27/09/2008;200802;39;4;S2;3º TRI;Set;W39/08;W4;Set/08
2008;10;Outubro;4;19;200810;2;Domingo;19/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;10;Outubro;4;20;200810;2;Segunda-Feira;20/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;10;Outubro;4;21;200810;2;Terça-Feira;21/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;10;Outubro;4;22;200810;2;Quarta-Feira;22/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;10;Outubro;4;23;200810;2;Quinta-Feira;23/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;10;Outubro;4;24;200810;2;Sexta-Feira;24/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;10;Outubro;4;25;200810;2;Sábado;25/10/2008;200802;43;4;S2;4º TRI;Out;W43/08;W4;Out/08
2008;11;Novembro;4;16;200811;2;Domingo;16/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;11;Novembro;4;17;200811;2;Segunda-Feira;17/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;11;Novembro;4;18;200811;2;Terça-Feira;18/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;11;Novembro;4;19;200811;2;Quarta-Feira;19/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;11;Novembro;4;20;200811;2;Quinta-Feira;20/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;11;Novembro;4;21;200811;2;Sexta-Feira;21/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;11;Novembro;4;22;200811;2;Sábado;22/11/2008;200802;47;4;S2;4º TRI;Nov;W47/08;W4;Nov/08
2008;12;Dezembro;4;21;200812;2;Domingo;21/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2008;12;Dezembro;4;22;200812;2;Segunda-Feira;22/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2008;12;Dezembro;4;23;200812;2;Terça-Feira;23/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2008;12;Dezembro;4;24;200812;2;Quarta-Feira;24/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2008;12;Dezembro;4;25;200812;2;Quinta-Feira;25/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2008;12;Dezembro;4;26;200812;2;Sexta-Feira;26/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2008;12;Dezembro;4;27;200812;2;Sábado;27/12/2008;200802;52;4;S2;4º TRI;Dez;W52/08;W4;Dez/08
2009;1;Janeiro;1;18;200901;1;Domingo;18/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;1;Janeiro;1;19;200901;1;Segunda-Feira;19/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;1;Janeiro;1;20;200901;1;Terça-Feira;20/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;1;Janeiro;1;21;200901;1;Quarta-Feira;21/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;1;Janeiro;1;22;200901;1;Quinta-Feira;22/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;1;Janeiro;1;23;200901;1;Sexta-Feira;23/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;1;Janeiro;1;24;200901;1;Sábado;24/01/2009;200901;4;4;S1;1º TRI;Jan;W4/09;W4;Jan/09
2009;2;Fevereiro;1;22;200902;1;Domingo;22/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;2;Fevereiro;1;23;200902;1;Segunda-Feira;23/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;2;Fevereiro;1;24;200902;1;Terça-Feira;24/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;2;Fevereiro;1;25;200902;1;Quarta-Feira;25/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;2;Fevereiro;1;26;200902;1;Quinta-Feira;26/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;2;Fevereiro;1;27;200902;1;Sexta-Feira;27/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;2;Fevereiro;1;28;200902;1;Sábado;28/02/2009;200901;9;4;S1;1º TRI;Fev;W9/09;W4;Fev/09
2009;3;Março;1;22;200903;1;Domingo;22/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;3;Março;1;23;200903;1;Segunda-Feira;23/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;3;Março;1;24;200903;1;Terça-Feira;24/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;3;Março;1;25;200903;1;Quarta-Feira;25/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;3;Março;1;26;200903;1;Quinta-Feira;26/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;3;Março;1;27;200903;1;Sexta-Feira;27/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;3;Março;1;28;200903;1;Sábado;28/03/2009;200901;13;4;S1;1º TRI;Mar;W13/09;W4;Mar/09
2009;4;Abril;2;19;200904;1;Domingo;19/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;4;Abril;2;20;200904;1;Segunda-Feira;20/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;4;Abril;2;21;200904;1;Terça-Feira;21/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;4;Abril;2;22;200904;1;Quarta-Feira;22/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;4;Abril;2;23;200904;1;Quinta-Feira;23/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;4;Abril;2;24;200904;1;Sexta-Feira;24/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;4;Abril;2;25;200904;1;Sábado;25/04/2009;200901;17;4;S1;2º TRI;Abr;W17/09;W4;Abr/09
2009;5;Maio;2;17;200905;1;Domingo;17/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;5;Maio;2;18;200905;1;Segunda-Feira;18/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;5;Maio;2;19;200905;1;Terça-Feira;19/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;5;Maio;2;20;200905;1;Quarta-Feira;20/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;5;Maio;2;21;200905;1;Quinta-Feira;21/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;5;Maio;2;22;200905;1;Sexta-Feira;22/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;5;Maio;2;23;200905;1;Sábado;23/05/2009;200901;21;4;S1;2º TRI;Mai;W21/09;W4;Mai/09
2009;6;Junho;2;21;200906;1;Domingo;21/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;6;Junho;2;22;200906;1;Segunda-Feira;22/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;6;Junho;2;23;200906;1;Terça-Feira;23/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;6;Junho;2;24;200906;1;Quarta-Feira;24/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;6;Junho;2;25;200906;1;Quinta-Feira;25/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;6;Junho;2;26;200906;1;Sexta-Feira;26/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;6;Junho;2;27;200906;1;Sábado;27/06/2009;200901;26;4;S1;2º TRI;Jun;W26/09;W4;Jun/09
2009;7;Julho;3;19;200907;2;Domingo;19/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;7;Julho;3;20;200907;2;Segunda-Feira;20/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;7;Julho;3;21;200907;2;Terça-Feira;21/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;7;Julho;3;22;200907;2;Quarta-Feira;22/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;7;Julho;3;23;200907;2;Quinta-Feira;23/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;7;Julho;3;24;200907;2;Sexta-Feira;24/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;7;Julho;3;25;200907;2;Sábado;25/07/2009;200902;30;4;S2;3º TRI;Jul;W30/09;W4;Jul/09
2009;8;Agosto;3;16;200908;2;Domingo;16/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;8;Agosto;3;17;200908;2;Segunda-Feira;17/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;8;Agosto;3;18;200908;2;Terça-Feira;18/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;8;Agosto;3;19;200908;2;Quarta-Feira;19/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;8;Agosto;3;20;200908;2;Quinta-Feira;20/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;8;Agosto;3;21;200908;2;Sexta-Feira;21/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;8;Agosto;3;22;200908;2;Sábado;22/08/2009;200902;34;4;S2;3º TRI;Ago;W34/09;W4;Ago/09
2009;9;Setembro;3;20;200909;2;Domingo;20/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;9;Setembro;3;21;200909;2;Segunda-Feira;21/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;9;Setembro;3;22;200909;2;Terça-Feira;22/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;9;Setembro;3;23;200909;2;Quarta-Feira;23/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;9;Setembro;3;24;200909;2;Quinta-Feira;24/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;9;Setembro;3;25;200909;2;Sexta-Feira;25/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;9;Setembro;3;26;200909;2;Sábado;26/09/2009;200902;39;4;S2;3º TRI;Set;W39/09;W4;Set/09
2009;10;Outubro;4;18;200910;2;Domingo;18/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;10;Outubro;4;19;200910;2;Segunda-Feira;19/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;10;Outubro;4;20;200910;2;Terça-Feira;20/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;10;Outubro;4;21;200910;2;Quarta-Feira;21/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;10;Outubro;4;22;200910;2;Quinta-Feira;22/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;10;Outubro;4;23;200910;2;Sexta-Feira;23/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;10;Outubro;4;24;200910;2;Sábado;24/10/2009;200902;43;4;S2;4º TRI;Out;W43/09;W4;Out/09
2009;11;Novembro;4;22;200911;2;Domingo;22/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;11;Novembro;4;23;200911;2;Segunda-Feira;23/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;11;Novembro;4;24;200911;2;Terça-Feira;24/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;11;Novembro;4;25;200911;2;Quarta-Feira;25/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;11;Novembro;4;26;200911;2;Quinta-Feira;26/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;11;Novembro;4;27;200911;2;Sexta-Feira;27/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;11;Novembro;4;28;200911;2;Sábado;28/11/2009;200902;48;4;S2;4º TRI;Nov;W48/09;W4;Nov/09
2009;12;Dezembro;4;20;200912;2;Domingo;20/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2009;12;Dezembro;4;21;200912;2;Segunda-Feira;21/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2009;12;Dezembro;4;22;200912;2;Terça-Feira;22/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2009;12;Dezembro;4;23;200912;2;Quarta-Feira;23/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2009;12;Dezembro;4;24;200912;2;Quinta-Feira;24/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2009;12;Dezembro;4;25;200912;2;Sexta-Feira;25/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2009;12;Dezembro;4;26;200912;2;Sábado;26/12/2009;200902;52;4;S2;4º TRI;Dez;W52/09;W4;Dez/09
2007;1;Janeiro;1;28;200701;1;Domingo;28/01/2007;200701;5;5;S1;1º TRI;Jan;W5/07;W5;Jan/07
2007;1;Janeiro;1;29;200701;1;Segunda-Feira;29/01/2007;200701;5;5;S1;1º TRI;Jan;W5/07;W5;Jan/07
2007;1;Janeiro;1;30;200701;1;Terça-Feira;30/01/2007;200701;5;5;S1;1º TRI;Jan;W5/07;W5;Jan/07
2007;1;Janeiro;1;31;200701;1;Quarta-Feira;31/01/2007;200701;5;5;S1;1º TRI;Jan;W5/07;W5;Jan/07
2007;2;Fevereiro;1;25;200702;1;Domingo;25/02/2007;200701;9;5;S1;1º TRI;Fev;W9/07;W5;Fev/07
2007;2;Fevereiro;1;26;200702;1;Segunda-Feira;26/02/2007;200701;9;5;S1;1º TRI;Fev;W9/07;W5;Fev/07
2007;2;Fevereiro;1;27;200702;1;Terça-Feira;27/02/2007;200701;9;5;S1;1º TRI;Fev;W9/07;W5;Fev/07
2007;2;Fevereiro;1;28;200702;1;Quarta-Feira;28/02/2007;200701;9;5;S1;1º TRI;Fev;W9/07;W5;Fev/07
2007;3;Março;1;25;200703;1;Domingo;25/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;3;Março;1;26;200703;1;Segunda-Feira;26/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;3;Março;1;27;200703;1;Terça-Feira;27/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;3;Março;1;28;200703;1;Quarta-Feira;28/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;3;Março;1;29;200703;1;Quinta-Feira;29/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;3;Março;1;30;200703;1;Sexta-Feira;30/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;3;Março;1;31;200703;1;Sábado;31/03/2007;200701;13;5;S1;1º TRI;Mar;W13/07;W5;Mar/07
2007;4;Abril;2;29;200704;1;Domingo;29/04/2007;200701;18;5;S1;2º TRI;Abr;W18/07;W5;Abr/07
2007;4;Abril;2;30;200704;1;Segunda-Feira;30/04/2007;200701;18;5;S1;2º TRI;Abr;W18/07;W5;Abr/07
2007;5;Maio;2;27;200705;1;Domingo;27/05/2007;200701;22;5;S1;2º TRI;Mai;W22/07;W5;Mai/07
2007;5;Maio;2;28;200705;1;Segunda-Feira;28/05/2007;200701;22;5;S1;2º TRI;Mai;W22/07;W5;Mai/07
2007;5;Maio;2;29;200705;1;Terça-Feira;29/05/2007;200701;22;5;S1;2º TRI;Mai;W22/07;W5;Mai/07
2007;5;Maio;2;30;200705;1;Quarta-Feira;30/05/2007;200701;22;5;S1;2º TRI;Mai;W22/07;W5;Mai/07
2007;5;Maio;2;31;200705;1;Quinta-Feira;31/05/2007;200701;22;5;S1;2º TRI;Mai;W22/07;W5;Mai/07
2007;6;Junho;2;24;200706;1;Domingo;24/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;6;Junho;2;25;200706;1;Segunda-Feira;25/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;6;Junho;2;26;200706;1;Terça-Feira;26/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;6;Junho;2;27;200706;1;Quarta-Feira;27/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;6;Junho;2;28;200706;1;Quinta-Feira;28/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;6;Junho;2;29;200706;1;Sexta-Feira;29/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;6;Junho;2;30;200706;1;Sábado;30/06/2007;200701;26;5;S1;2º TRI;Jun;W26/07;W5;Jun/07
2007;7;Julho;3;29;200707;2;Domingo;29/07/2007;200702;31;5;S2;3º TRI;Jul;W31/07;W5;Jul/07
2007;7;Julho;3;30;200707;2;Segunda-Feira;30/07/2007;200702;31;5;S2;3º TRI;Jul;W31/07;W5;Jul/07
2007;7;Julho;3;31;200707;2;Terça-Feira;31/07/2007;200702;31;5;S2;3º TRI;Jul;W31/07;W5;Jul/07
2007;8;Agosto;3;26;200708;2;Domingo;26/08/2007;200702;35;5;S2;3º TRI;Ago;W35/07;W5;Ago/07
2007;8;Agosto;3;27;200708;2;Segunda-Feira;27/08/2007;200702;35;5;S2;3º TRI;Ago;W35/07;W5;Ago/07
2007;8;Agosto;3;28;200708;2;Terça-Feira;28/08/2007;200702;35;5;S2;3º TRI;Ago;W35/07;W5;Ago/07
2007;8;Agosto;3;29;200708;2;Quarta-Feira;29/08/2007;200702;35;5;S2;3º TRI;Ago;W35/07;W5;Ago/07
2007;8;Agosto;3;30;200708;2;Quinta-Feira;30/08/2007;200702;35;5;S2;3º TRI;Ago;W35/07;W5;Ago/07
2007;8;Agosto;3;31;200708;2;Sexta-Feira;31/08/2007;200702;35;5;S2;3º TRI;Ago;W35/07;W5;Ago/07
2007;9;Setembro;3;23;200709;2;Domingo;23/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;9;Setembro;3;24;200709;2;Segunda-Feira;24/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;9;Setembro;3;25;200709;2;Terça-Feira;25/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;9;Setembro;3;26;200709;2;Quarta-Feira;26/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;9;Setembro;3;27;200709;2;Quinta-Feira;27/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;9;Setembro;3;28;200709;2;Sexta-Feira;28/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;9;Setembro;3;29;200709;2;Sábado;29/09/2007;200702;39;5;S2;3º TRI;Set;W39/07;W5;Set/07
2007;10;Outubro;4;28;200710;2;Domingo;28/10/2007;200702;44;5;S2;4º TRI;Out;W44/07;W5;Out/07
2007;10;Outubro;4;29;200710;2;Segunda-Feira;29/10/2007;200702;44;5;S2;4º TRI;Out;W44/07;W5;Out/07
2007;10;Outubro;4;30;200710;2;Terça-Feira;30/10/2007;200702;44;5;S2;4º TRI;Out;W44/07;W5;Out/07
2007;10;Outubro;4;31;200710;2;Quarta-Feira;31/10/2007;200702;44;5;S2;4º TRI;Out;W44/07;W5;Out/07
2007;11;Novembro;4;25;200711;2;Domingo;25/11/2007;200702;48;5;S2;4º TRI;Nov;W48/07;W5;Nov/07
2007;11;Novembro;4;26;200711;2;Segunda-Feira;26/11/2007;200702;48;5;S2;4º TRI;Nov;W48/07;W5;Nov/07
2007;11;Novembro;4;27;200711;2;Terça-Feira;27/11/2007;200702;48;5;S2;4º TRI;Nov;W48/07;W5;Nov/07
2007;11;Novembro;4;28;200711;2;Quarta-Feira;28/11/2007;200702;48;5;S2;4º TRI;Nov;W48/07;W5;Nov/07
2007;11;Novembro;4;29;200711;2;Quinta-Feira;29/11/2007;200702;48;5;S2;4º TRI;Nov;W48/07;W5;Nov/07
2007;11;Novembro;4;30;200711;2;Sexta-Feira;30/11/2007;200702;48;5;S2;4º TRI;Nov;W48/07;W5;Nov/07
2007;12;Dezembro;4;23;200712;2;Domingo;23/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2007;12;Dezembro;4;24;200712;2;Segunda-Feira;24/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2007;12;Dezembro;4;25;200712;2;Terça-Feira;25/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2007;12;Dezembro;4;26;200712;2;Quarta-Feira;26/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2007;12;Dezembro;4;27;200712;2;Quinta-Feira;27/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2007;12;Dezembro;4;28;200712;2;Sexta-Feira;28/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2007;12;Dezembro;4;29;200712;2;Sábado;29/12/2007;200702;52;5;S2;4º TRI;Dez;W52/07;W5;Dez/07
2008;1;Janeiro;1;27;200801;1;Domingo;27/01/2008;200801;5;5;S1;1º TRI;Jan;W5/08;W5;Jan/08
2008;1;Janeiro;1;28;200801;1;Segunda-Feira;28/01/2008;200801;5;5;S1;1º TRI;Jan;W5/08;W5;Jan/08
2008;1;Janeiro;1;29;200801;1;Terça-Feira;29/01/2008;200801;5;5;S1;1º TRI;Jan;W5/08;W5;Jan/08
