IdVenda,Data,IdLoja,IdProduto,CustoUnitario,PrecoUnitario,QtdVenda,QtdDevolucao,VlrDevolucao,VlrDesconto,id_data,VlrVenda
2079591,08/01/2008,5,824,6.07,11.9,9,0,0.0,1.79,86,107.10000000000001
2086824,13/02/2008,5,206,261.66,569.0,9,0,0.0,85.35,346,5121.0
2091192,20/03/2009,5,1296,11.5,25.0,9,0,0.0,3.75,271,225.0
1382875,21/01/2009,5,87,45.98,99.99,9,0,0.0,15.0,675,899.91
1550221,08/01/2009,5,1656,73.57,159.99,9,0,0.0,24.0,172,1439.91
1335462,19/02/2009,5,1053,194.82,588.0,9,0,0.0,88.2,263,5292.0
1875315,25/01/2008,5,2298,61.17,119.99,9,0,0.0,18.0,593,1079.9099999999999
1063827,10/01/2008,5,2312,123.47,268.5,9,0,0.0,40.28,88,2416.5
1641905,06/02/2009,5,2304,123.47,268.5,9,0,0.0,40.28,1040,2416.5
2086998,27/03/2008,5,132,101.97,200.0,9,0,0.0,30.0,833,1800.0
1290750,09/03/2009,5,372,348.58,758.0,9,0,0.0,113.7,183,6822.0
1457815,21/03/2009,5,372,348.58,758.0,9,0,0.0,113.7,272,6822.0
2035660,26/01/2008,5,1387,13.33,28.99,9,0,0.0,4.35,594,260.90999999999997
2036946,04/02/2009,5,1623,72.56,219.0,9,0,0.0,32.85,1038,1971.0
1639712,27/02/2008,5,272,167.73,329.0,9,0,0.0,49.35,826,2961.0
1968685,23/02/2009,5,2130,204.64,445.0,9,0,0.0,66.75,680,4005.0
1171110,11/02/2009,5,393,275.46,599.0,9,0,0.0,89.85,178,5391.0
1676354,09/01/2009,5,423,275.46,599.0,9,0,0.0,89.85,173,5391.0
1558525,15/01/2008,5,2070,71.37,139.99,9,0,0.0,21.0,338,1259.91
1488846,07/03/2009,5,2334,210.72,635.99,9,0,0.0,95.4,1048,5723.91
1312956,23/03/2008,5,2394,152.94,299.99,9,0,0.0,45.0,829,2699.91
2654508,20/01/2008,5,555,116.75,229.0,9,0,0.0,11.45,588,2061.0
2872648,01/03/2008,5,1490,65.77,129.0,9,0,0.0,6.45,992,1161.0
2521869,25/02/2008,5,638,254.4,499.0,9,0,0.0,24.95,824,4491.0
2668927,06/02/2008,5,285,167.73,329.0,9,0,0.0,16.45,94,2961.0
2648848,23/03/2008,5,2409,101.96,199.99,9,0,0.0,10.0,829,1799.91
2104771,29/01/2008,5,1117,144.52,436.2,9,0,0.0,21.81,820,3925.7999999999997
2267015,09/03/2008,5,2256,123.47,268.5,9,0,0.0,13.43,350,2416.5
2145775,26/02/2008,5,965,143.26,281.0,9,0,0.0,14.05,825,2529.0
3100463,14/01/2009,5,1047,155.43,338.0,9,0,0.0,16.9,255,3042.0
2117284,15/02/2009,5,764,13.22,39.9,9,0,0.0,2.0,259,359.09999999999997
2141683,05/02/2009,5,360,193.74,380.0,9,0,0.0,19.0,1039,3420.0
2178362,29/03/2009,5,154,216.12,469.97,9,0,0.0,23.5,888,4229.7300000000005
2258239,09/02/2008,5,1526,109.45,238.0,9,0,0.0,11.9,97,2142.0
2374182,05/01/2008,5,1197,220.25,432.0,9,0,0.0,21.6,989,3888.0
2384858,29/03/2008,5,1054,143.48,312.0,9,0,0.0,15.6,835,2808.0
2586326,16/02/2008,5,729,55.64,121.0,9,0,0.0,6.05,349,1089.0
2641669,14/02/2008,5,1234,393.64,856.0,9,0,0.0,42.8,347,7704.0
2681279,27/03/2008,5,739,78.19,236.0,9,0,0.0,11.8,833,2124.0
2705331,21/03/2008,5,1957,1060.22,3199.99,9,0,0.0,160.0,607,28799.909999999996
2738221,29/02/2008,5,372,348.58,758.0,9,0,0.0,37.9,828,6822.0
2742039,26/01/2008,5,1039,90.55,196.9,9,0,0.0,9.85,594,1772.1000000000001
2823721,08/02/2009,5,504,287.92,869.0,9,0,0.0,43.45,175,7821.0
2834566,30/01/2008,5,1504,95.65,208.0,9,0,0.0,10.4,821,1872.0
2859950,06/02/2008,5,985,76.53,231.0,9,0,0.0,11.55,94,2079.0
2865710,22/01/2008,5,77,17.45,37.95,9,0,0.0,1.9,590,341.55
2962533,08/02/2009,5,1090,152.68,332.0,9,0,0.0,16.6,175,2988.0
2994966,04/01/2008,5,1342,13.92,42.0,9,0,0.0,2.1,988,378.0
3030410,07/02/2008,5,1089,188.19,568.0,9,0,0.0,28.4,95,5112.0
3105261,15/02/2008,5,357,168.24,330.0,9,0,0.0,16.5,348,2970.0
3117551,14/02/2008,5,190,29.01,56.9,9,0,0.0,2.85,347,512.1
3119657,03/02/2009,5,2378,197.74,429.99,9,0,0.0,21.5,1037,3869.91
2798599,01/03/2008,5,666,74.96,163.0,9,0,0.0,8.15,992,1467.0
2302298,28/03/2008,5,413,275.46,599.0,9,0,0.0,29.95,834,5391.0
2851677,18/03/2008,5,1466,133.36,290.0,9,0,0.0,14.5,604,2610.0
2882096,19/03/2008,5,640,99.06,299.0,9,0,0.0,14.95,605,2691.0
3024778,03/01/2009,5,1998,71.37,139.99,9,0,0.0,7.0,1034,1259.91
2405760,12/02/2008,5,624,321.44,699.0,9,0,0.0,34.95,345,6291.0
2736984,09/03/2009,5,304,321.44,699.0,9,0,0.0,34.95,183,6291.0
3137025,17/03/2008,5,624,321.44,699.0,9,0,0.0,34.95,603,6291.0
2159818,27/01/2008,5,1085,188.19,568.0,9,0,0.0,85.2,818,5112.0
2192237,17/01/2008,5,655,73.58,160.0,9,0,0.0,24.0,340,1440.0
2212508,21/02/2008,5,1450,141.64,308.0,9,0,0.0,46.2,599,2772.0
2258240,28/01/2009,5,114,82.83,249.99,9,0,0.0,37.5,884,2249.91
2381413,12/03/2008,5,1181,523.49,1580.0,9,0,0.0,237.0,353,14220.0
2411409,10/02/2009,5,156,216.12,469.97,9,0,0.0,70.5,177,4229.7300000000005
2501949,03/02/2009,5,861,13.77,29.95,9,0,0.0,4.49,1037,269.55
2521749,11/01/2009,5,699,90.13,196.0,9,0,0.0,29.4,252,1764.0
2542213,07/03/2008,5,828,10.99,23.9,9,0,0.0,3.59,103,215.1
2660377,13/02/2009,5,633,760.38,2295.0,9,0,0.0,344.25,180,20655.0
2743024,07/03/2009,5,733,72.66,158.0,9,0,0.0,23.7,1048,1422.0
2799137,10/03/2008,5,269,208.52,409.0,9,0,0.0,61.35,351,3681.0
2855020,02/01/2008,5,1096,209.39,632.0,9,0,0.0,94.8,986,5688.0
2890145,21/01/2008,5,1608,56.08,109.99,9,0,0.0,16.5,589,989.91
2927401,14/03/2008,5,1219,305.81,665.0,9,0,0.0,99.75,355,5985.0
2974501,16/02/2008,5,1163,390.88,850.0,9,0,0.0,127.5,349,7650.0
2987343,29/01/2009,5,268,294.54,889.0,9,0,0.0,133.35,885,8001.0
3006824,06/01/2008,5,1155,324.69,980.0,9,0,0.0,147.0,84,8820.0
3119442,25/03/2008,5,380,430.38,1299.0,9,0,0.0,194.85,831,11691.0
2263703,25/01/2009,5,1626,72.56,219.0,9,0,0.0,32.85,881,1971.0
2506422,22/01/2008,5,2299,52.0,101.99,9,0,0.0,15.3,590,917.91
2640820,25/03/2008,5,2351,183.94,399.99,9,0,0.0,60.0,831,3599.91
3102311,02/02/2009,5,2320,123.47,268.5,9,0,0.0,40.28,1036,2416.5
3114319,16/01/2008,5,1049,194.82,588.0,9,0,0.0,88.2,339,5292.0
2124272,26/01/2008,5,2374,101.96,199.99,9,0,0.0,30.0,594,1799.91
2469977,13/02/2008,5,2020,91.97,199.99,9,0,0.0,30.0,346,1799.91
2411791,18/02/2008,5,408,348.58,758.0,9,0,0.0,113.7,596,6822.0
2641348,28/03/2009,5,1129,144.52,436.2,9,0,0.0,65.43,692,3925.7999999999997
2465643,13/02/2008,5,1427,105.77,230.0,9,0,0.0,34.5,346,2070.0
2832283,07/02/2009,5,555,116.75,229.0,9,0,0.0,34.35,1041,2061.0
2418644,25/03/2008,5,1553,123.24,268.0,9,0,0.0,40.2,831,2412.0
2559955,13/02/2009,5,1997,82.77,179.99,9,0,0.0,27.0,180,1619.91
2588920,20/02/2008,5,2057,82.77,179.99,9,0,0.0,27.0,598,1619.91
2990762,18/02/2008,5,2021,82.77,179.99,9,0,0.0,27.0,596,1619.91
2101365,15/01/2009,5,507,119.11,259.0,9,0,0.0,25.9,256,2331.0
2116078,09/02/2008,5,850,76.5,230.9,9,0,0.0,23.09,97,2078.1
2127152,17/02/2009,5,1154,330.66,998.0,9,0,0.0,99.8,261,8982.0
2148445,22/02/2008,5,1289,39.76,77.99,9,0,0.0,7.8,600,701.91
2155802,22/03/2008,5,1200,331.32,1000.0,9,0,0.0,100.0,608,9000.0
2161942,25/01/2008,5,549,70.87,139.0,9,0,0.0,13.9,593,1251.0
2168130,06/01/2008,5,167,35.18,69.0,9,0,0.0,6.9,84,621.0
2174837,16/02/2009,5,338,397.25,1199.0,9,0,0.0,119.9,260,10791.0
2271903,27/02/2008,5,2059,50.98,99.99,9,0,0.0,10.0,826,899.91
2307539,23/02/2008,5,828,10.99,23.9,9,0,0.0,2.39,601,215.1
2330930,16/03/2008,5,12,35.72,77.68,9,0,0.0,7.77,602,699.1200000000001
2409369,09/03/2008,5,2030,48.43,94.99,9,0,0.0,9.5,350,854.91
2462282,29/01/2008,5,2089,131.28,257.5,9,0,0.0,25.75,820,2317.5
2472732,21/03/2009,5,2165,343.05,745.99,9,0,0.0,74.6,272,6713.91
2501391,04/03/2008,5,1343,10.27,31.0,9,0,0.0,3.1,100,279.0
2530789,13/01/2008,5,2095,488.7,1475.0,9,0,0.0,147.5,336,13275.0
2643672,08/03/2009,5,1327,15.57,46.99,9,0,0.0,4.7,182,422.91
2911513,28/01/2008,5,190,29.01,56.9,9,0,0.0,5.69,819,512.1
2932695,12/02/2008,5,560,87.37,190.0,9,0,0.0,19.0,345,1710.0
2967295,20/01/2008,5,500,22.86,69.0,9,0,0.0,6.9,588,621.0
2981245,11/01/2009,5,1386,12.41,26.99,9,0,0.0,2.7,252,242.91
3045937,27/03/2008,5,1011,90.55,196.9,9,0,0.0,19.69,833,1772.1000000000001
3071469,22/01/2009,5,1945,1060.22,3199.99,9,0,0.0,320.0,676,28799.909999999996
3078261,16/01/2008,5,2405,211.53,459.99,9,0,0.0,46.0,339,4139.91
2607716,09/02/2009,5,1029,66.26,200.0,9,0,0.0,20.0,176,1800.0
2196455,01/02/2009,5,1069,194.82,588.0,9,0,0.0,58.8,1035,5292.0
2536326,29/01/2009,5,2056,91.97,199.99,9,0,0.0,20.0,885,1799.91
2259482,03/01/2009,5,1449,137.96,300.0,9,0,0.0,30.0,1034,2700.0
2213337,20/01/2008,5,280,167.73,329.0,9,0,0.0,32.9,588,2961.0
2208944,28/03/2009,5,2255,155.89,339.0,9,0,0.0,33.9,692,3051.0
2652684,28/01/2008,5,407,275.46,599.0,9,0,0.0,59.9,819,5391.0
2505623,09/02/2008,5,2172,204.64,445.0,9,0,0.0,44.5,97,4005.0
2807484,27/01/2009,5,591,116.75,229.0,9,0,0.0,22.9,883,2061.0
2988459,02/02/2009,5,336,321.44,699.0,9,0,0.0,69.9,1036,6291.0
2302994,29/02/2008,5,1657,82.77,179.99,9,0,0.0,18.0,828,1619.91
2118721,07/03/2008,5,1082,139.8,304.0,9,0,0.0,60.8,103,2736.0
2169103,20/01/2009,5,135,160.93,349.95,9,0,0.0,69.99,674,3149.5499999999997
2198049,04/02/2008,5,881,6.63,13.0,9,0,0.0,2.6,92,117.0
2204434,10/03/2008,5,264,244.72,480.0,9,0,0.0,96.0,351,4320.0
2310151,23/02/2008,5,2023,50.98,99.99,9,0,0.0,20.0,601,899.91
2332901,20/02/2009,5,535,82.32,179.0,9,0,0.0,35.8,264,1611.0
2348824,05/01/2008,5,1494,95.65,208.0,9,0,0.0,41.6,989,1872.0
2403526,24/01/2008,5,2389,56.08,109.99,9,0,0.0,22.0,592,989.91
2426031,04/03/2009,5,252,183.54,360.0,9,0,0.0,72.0,1045,3240.0
2445635,13/01/2009,5,359,187.62,368.0,9,0,0.0,73.6,254,3312.0
2481210,07/01/2008,5,255,294.54,889.0,9,0,0.0,177.8,85,8001.0
2578090,28/01/2008,5,831,10.15,19.9,9,0,0.0,3.98,819,179.1
2681516,10/03/2008,5,757,12.83,27.9,9,0,0.0,5.58,351,251.1
2696036,21/01/2009,5,152,392.6,1184.97,9,0,0.0,236.99,675,10664.73
2722683,21/02/2009,5,853,76.5,230.9,9,0,0.0,46.18,265,2078.1
2748528,06/03/2009,5,264,244.72,480.0,9,0,0.0,96.0,1047,4320.0
2751542,18/02/2008,5,980,84.84,184.5,9,0,0.0,36.9,596,1660.5
2763982,27/01/2009,5,1507,122.78,267.0,9,0,0.0,53.4,883,2403.0
2890437,26/02/2008,5,1036,84.84,184.5,9,0,0.0,36.9,825,1660.5
2907893,06/02/2008,5,79,18.65,40.55,9,0,0.0,8.11,94,364.95
2958088,20/02/2008,5,9,30.58,59.99,9,0,0.0,12.0,598,539.91
3004387,10/03/2008,5,1440,86.91,189.0,9,0,0.0,37.8,351,1701.0
3063986,28/03/2008,5,349,195.26,383.0,9,0,0.0,76.6,834,3447.0
3102231,18/02/2008,5,2392,197.74,429.99,9,0,0.0,86.0,596,3869.91
3143578,10/01/2008,5,971,76.53,231.0,9,0,0.0,46.2,88,2079.0
2954820,19/03/2008,5,2243,52.0,101.99,9,0,0.0,20.4,605,917.91
2412819,02/02/2008,5,1625,72.56,219.0,9,0,0.0,43.8,991,1971.0
3139193,14/02/2008,5,1581,72.56,219.0,9,0,0.0,43.8,347,1971.0
2384178,11/02/2009,5,1339,16.55,35.99,9,0,0.0,7.2,178,323.91
2510146,02/03/2008,5,1356,16.55,35.99,9,0,0.0,7.2,98,323.91
2528862,05/01/2009,5,1460,137.96,300.0,9,0,0.0,60.0,169,2700.0
2496636,13/03/2008,5,1557,142.56,310.0,9,0,0.0,62.0,354,2790.0
2392370,29/03/2008,5,1014,59.32,129.0,9,0,0.0,25.8,835,1161.0
3054687,20/02/2008,5,1490,65.77,129.0,9,0,0.0,25.8,598,1161.0
2595482,18/01/2008,5,2070,71.37,139.99,9,0,0.0,28.0,341,1259.91
2608602,11/03/2008,5,363,321.44,699.0,9,0,0.0,139.8,352,6291.0
2686986,28/01/2008,5,391,321.44,699.0,9,0,0.0,139.8,819,6291.0
2999454,06/02/2008,5,233,321.44,699.0,9,0,0.0,139.8,94,6291.0
3174998,08/01/2008,5,165,389.26,763.51,9,0,0.0,114.53,86,6871.59
3184497,05/02/2009,5,1012,91.05,198.0,9,0,0.0,29.7,1039,1782.0
3198708,17/03/2008,5,2256,123.47,268.5,9,0,0.0,40.28,603,2416.5
3244706,24/01/2008,5,51,91.95,199.95,9,0,0.0,29.99,592,1799.55
3269645,10/01/2008,5,1614,86.14,259.99,9,0,0.0,39.0,88,2339.91
3281586,28/02/2008,5,852,76.5,230.9,9,0,0.0,34.64,827,2078.1
3284555,01/03/2009,5,140,229.93,499.99,9,0,0.0,75.0,1042,4499.91
3287330,09/02/2009,5,2007,220.64,665.94,9,0,0.0,99.89,176,5993.460000000001
3301686,21/03/2008,5,946,68.06,148.0,9,0,0.0,22.2,607,1332.0
3158048,07/02/2008,5,938,50.47,99.0,9,0,0.0,4.95,95,891.0
3174107,27/03/2008,5,1337,21.82,47.44,9,0,0.0,2.37,833,426.96
3184293,28/02/2009,5,1099,164.63,358.0,9,0,0.0,17.9,685,3222.0
3205393,18/03/2009,5,278,183.54,360.0,9,0,0.0,18.0,269,3240.0
3283241,10/03/2008,5,786,5.86,11.5,9,0,0.0,0.58,351,103.5
3296549,29/03/2008,5,888,25.49,50.0,9,0,0.0,2.5,835,450.0
3325938,05/02/2009,5,851,76.5,230.9,9,0,0.0,11.55,1039,2078.1
3354383,15/01/2009,5,605,152.08,459.0,9,0,0.0,22.95,256,4131.0
3208675,25/02/2008,5,1582,8.27,17.99,9,0,0.0,3.6,824,161.91
3216000,04/03/2008,5,953,86.68,188.5,9,0,0.0,37.7,100,1696.5
3218011,19/03/2009,5,1325,18.39,39.99,9,0,0.0,8.0,270,359.91
3222444,30/01/2009,5,2043,220.64,665.94,9,0,0.0,133.19,886,5993.460000000001
3296693,20/03/2008,5,1526,109.45,238.0,9,0,0.0,47.6,606,2142.0
3392110,02/02/2008,5,1373,7.23,14.19,9,0,0.0,2.84,991,127.71
3147771,28/03/2008,5,1411,123.24,268.0,9,0,0.0,26.8,834,2412.0
3172376,22/01/2008,5,1925,142.75,279.99,9,0,0.0,28.0,590,2519.91
3192490,16/02/2008,5,684,73.58,160.0,9,0,0.0,16.0,349,1440.0
3201288,17/01/2009,5,341,444.69,967.0,9,0,0.0,96.7,258,8703.0
3237331,12/02/2008,5,1034,96.08,290.0,9,0,0.0,29.0,345,2610.0
3282259,23/01/2008,5,2019,220.64,665.94,9,0,0.0,66.59,591,5993.460000000001
3299805,11/02/2008,5,1251,30.58,59.99,9,0,0.0,6.0,344,539.91
3320131,25/02/2009,5,1604,86.14,259.99,9,0,0.0,26.0,682,2339.91
3337256,06/03/2008,5,1066,143.48,312.0,9,0,0.0,31.2,102,2808.0
3338760,13/01/2008,5,1048,141.47,427.0,9,0,0.0,42.7,336,3843.0
3339460,03/03/2009,5,1982,226.71,493.0,9,0,0.0,49.3,1044,4437.0
3352645,05/03/2008,5,1553,123.24,268.0,9,0,0.0,26.8,101,2412.0
3398878,20/01/2008,5,2012,48.43,94.99,9,0,0.0,9.5,588,854.91
194801,21/02/2008,6,2409,101.96,199.99,9,0,0.0,40.0,599,1799.91
665416,26/02/2008,6,1498,137.96,300.0,9,0,0.0,60.0,825,2700.0
856564,18/02/2008,6,348,348.58,758.0,9,0,0.0,151.6,596,6822.0
713540,19/01/2009,6,2019,220.64,665.94,9,0,0.0,133.19,673,5993.460000000001
189789,14/01/2009,6,998,91.05,198.0,9,0,0.0,39.6,255,1782.0
919004,07/03/2008,6,1935,226.71,493.0,9,0,0.0,98.6,103,4437.0
403222,01/01/2009,6,1009,86.68,188.5,9,0,0.0,37.7,1032,1696.5
85568,04/03/2009,6,1609,86.14,259.99,9,0,0.0,52.0,1045,2339.91
848310,02/02/2008,6,1061,194.82,588.0,9,0,0.0,117.6,991,5292.0
27130,22/02/2008,6,927,17.33,33.99,9,0,0.0,6.8,600,305.91
31231,29/03/2009,6,1897,1060.22,3199.99,9,0,0.0,640.0,888,28799.909999999996
53416,15/02/2008,6,696,87.37,190.0,9,0,0.0,38.0,348,1710.0
74812,05/03/2009,6,1186,395.48,860.0,9,0,0.0,172.0,1046,7740.0
129971,18/01/2008,6,2123,343.05,745.99,9,0,0.0,149.2,341,6713.91
168550,28/02/2008,6,2372,183.94,399.99,9,0,0.0,80.0,827,3599.91
172145,24/01/2008,6,395,166.2,326.0,9,0,0.0,65.2,592,2934.0
401693,18/03/2008,6,755,13.0,25.5,9,0,0.0,5.1,604,229.5
431414,10/02/2008,6,125,73.11,143.4,9,0,0.0,28.68,343,1290.6000000000001
444175,25/01/2008,6,621,70.87,139.0,9,0,0.0,27.8,593,1251.0
496790,21/02/2008,6,1398,13.33,28.99,9,0,0.0,5.8,599,260.90999999999997
514793,07/03/2008,6,815,4.37,9.5,9,0,0.0,1.9,103,85.5
550366,08/01/2009,6,436,188.13,369.0,9,0,0.0,73.8,172,3321.0
587005,08/01/2008,6,385,166.2,326.0,9,0,0.0,65.2,86,2934.0
625023,16/01/2009,6,724,74.96,163.0,9,0,0.0,32.6,257,1467.0
722918,12/02/2008,6,2036,48.43,94.99,9,0,0.0,19.0,345,854.91
754246,04/03/2009,6,1072,141.47,427.0,9,0,0.0,85.4,1045,3843.0
776280,16/03/2008,6,1138,180.22,391.9,9,0,0.0,78.38,602,3527.1
778065,15/01/2008,6,846,7.95,15.6,9,0,0.0,3.12,338,140.4
787083,06/03/2008,6,207,266.26,579.0,9,0,0.0,115.8,102,5211.0
794917,13/03/2009,6,1296,11.5,25.0,9,0,0.0,5.0,187,225.0
883233,01/03/2009,6,1600,26.62,57.88,9,0,0.0,11.58,1042,520.9200000000001
1040677,20/02/2008,6,982,85.95,186.9,9,0,0.0,37.38,598,1682.1000000000001
863140,25/03/2008,6,237,275.46,599.0,9,0,0.0,119.8,831,5391.0
463473,21/03/2009,6,978,96.08,290.0,9,0,0.0,58.0,272,2610.0
695923,12/01/2009,6,326,152.44,299.0,9,0,0.0,59.8,253,2691.0
947744,03/03/2008,6,580,254.4,499.0,9,0,0.0,99.8,99,4491.0
270730,17/02/2009,6,1451,123.24,268.0,9,0,0.0,53.6,261,2412.0
510946,25/03/2009,6,2222,210.72,635.99,9,0,0.0,127.2,689,5723.91
693066,21/01/2008,6,2046,71.37,139.99,9,0,0.0,28.0,589,1259.91
735822,27/03/2008,6,1925,142.75,279.99,9,0,0.0,56.0,833,2519.91
37777,23/02/2009,6,1100,209.39,632.0,9,0,0.0,94.8,680,5688.0
49721,22/02/2008,6,2484,183.95,400.0,9,0,0.0,60.0,600,3600.0
53650,11/02/2008,6,1296,11.5,25.0,9,0,0.0,3.75,344,225.0
114683,28/01/2009,6,983,90.55,196.9,9,0,0.0,29.54,884,1772.1000000000001
131569,09/02/2009,6,1148,215.15,422.0,9,0,0.0,63.3,176,3798.0
159797,28/02/2009,6,630,115.43,251.0,9,0,0.0,37.65,685,2259.0
162967,05/03/2009,6,346,303.05,659.0,9,0,0.0,98.85,1046,5931.0
222604,19/01/2008,6,307,169.69,369.0,9,0,0.0,55.35,342,3321.0
355880,08/01/2008,6,2112,363.75,791.0,9,0,0.0,118.65,86,7119.0
393890,30/01/2008,6,707,46.39,91.0,9,0,0.0,13.65,821,819.0
400043,31/01/2008,6,1004,86.45,188.0,9,0,0.0,28.2,822,1692.0
450151,21/02/2008,6,1469,91.97,200.0,9,0,0.0,30.0,599,1800.0
508014,12/03/2008,6,1189,86.67,170.0,9,0,0.0,25.5,353,1530.0
538369,03/02/2008,6,1085,188.19,568.0,9,0,0.0,85.2,91,5112.0
542439,25/03/2008,6,415,166.2,326.0,9,0,0.0,48.9,831,2934.0
565926,26/03/2008,6,1443,195.15,589.0,9,0,0.0,88.35,832,5301.0
577198,17/03/2008,6,1173,220.25,432.0,9,0,0.0,64.8,603,3888.0
625072,18/02/2009,6,340,376.63,819.0,9,0,0.0,122.85,262,7371.0
634903,01/01/2008,6,1116,213.7,645.0,9,0,0.0,96.75,985,5805.0
674062,23/03/2008,6,1110,138.88,302.0,9,0,0.0,45.3,829,2718.0
683813,18/01/2009,6,687,69.25,209.0,9,0,0.0,31.35,672,1881.0
727442,17/01/2008,6,1993,50.98,99.99,9,0,0.0,15.0,340,899.91
760713,11/03/2009,6,1004,86.45,188.0,9,0,0.0,28.2,185,1692.0
853405,18/03/2008,6,559,115.43,251.0,9,0,0.0,37.65,604,2259.0
855876,29/03/2008,6,993,143.26,281.0,9,0,0.0,42.15,835,2529.0
881852,05/02/2008,6,559,115.43,251.0,9,0,0.0,37.65,93,2259.0
908261,16/01/2008,6,2088,258.99,508.0,9,0,0.0,76.2,339,4572.0
948883,12/01/2009,6,1945,1060.22,3199.99,9,0,0.0,480.0,253,28799.909999999996
968539,16/03/2009,6,1197,220.25,432.0,9,0,0.0,64.8,267,3888.0
165553,16/01/2009,6,1923,226.71,493.0,9,0,0.0,73.95,257,4437.0
772883,25/02/2008,6,1977,226.71,493.0,9,0,0.0,73.95,824,4437.0
438586,07/01/2008,6,260,155.89,339.0,9,0,0.0,50.85,85,3051.0
784564,14/02/2008,6,2068,91.97,199.99,9,0,0.0,30.0,347,1799.91
46676,03/01/2008,6,2360,101.96,199.99,9,0,0.0,30.0,987,1799.91
1040970,18/01/2008,6,1490,65.77,129.0,9,0,0.0,19.35,341,1161.0
712514,27/03/2008,6,1610,96.08,289.99,9,0,0.0,43.5,833,2609.91
187320,20/02/2009,6,578,459.4,999.0,9,0,0.0,149.85,264,8991.0
979015,14/02/2008,6,614,459.4,999.0,9,0,0.0,149.85,347,8991.0
4210,31/03/2008,6,1526,109.45,238.0,9,0,0.0,23.8,1090,2142.0
35687,11/03/2008,6,729,55.64,121.0,9,0,0.0,12.1,352,1089.0
45979,17/02/2008,6,787,4.84,9.5,9,0,0.0,0.95,595,85.5
72735,18/03/2008,6,2407,183.94,399.99,9,0,0.0,40.0,604,3599.91
128375,02/03/2009,6,1611,73.57,159.99,9,0,0.0,16.0,1043,1439.91
249288,27/02/2009,6,1435,134.74,293.0,9,0,0.0,29.3,684,2637.0
296204,22/03/2008,6,155,216.12,469.97,9,0,0.0,47.0,608,4229.7300000000005
352924,25/03/2009,6,1036,84.84,184.5,9,0,0.0,18.45,689,1660.5
411071,23/03/2008,6,2361,56.08,109.99,9,0,0.0,11.0,829,989.91
486281,10/01/2008,6,274,183.49,399.0,9,0,0.0,39.9,88,3591.0
661763,09/01/2008,6,223,266.26,579.0,9,0,0.0,57.9,87,5211.0
796008,19/02/2009,6,1398,13.33,28.99,9,0,0.0,2.9,263,260.90999999999997
813007,02/01/2008,6,1223,234.52,460.0,9,0,0.0,46.0,986,4140.0
954366,20/02/2008,6,863,23.45,50.99,9,0,0.0,5.1,598,458.91
1004074,30/01/2009,6,1633,6.39,13.89,9,0,0.0,1.39,886,125.01
1012165,22/03/2008,6,686,68.52,149.0,9,0,0.0,14.9,608,1341.0
1046732,31/03/2008,6,2094,131.28,257.5,9,0,0.0,25.75,1090,2317.5
1047188,02/03/2008,6,2439,5.09,9.99,9,0,0.0,1.0,98,89.91
16304,07/03/2009,6,1580,72.56,219.0,9,0,0.0,21.9,1048,1971.0
390807,31/01/2008,6,2314,61.17,119.99,9,0,0.0,12.0,822,1079.9099999999999
594682,15/01/2008,6,2258,61.17,119.99,9,0,0.0,12.0,338,1079.9099999999999
305551,25/02/2008,6,366,348.58,758.0,9,0,0.0,75.8,824,6822.0
727245,16/01/2008,6,406,195.24,382.95,9,0,0.0,38.3,339,3446.5499999999997
907253,24/01/2008,6,168,59.32,129.0,9,0,0.0,12.9,592,1161.0
951669,04/02/2008,6,2002,91.97,199.99,9,0,0.0,20.0,92,1799.91
280910,01/02/2008,6,2345,105.76,229.99,9,0,0.0,23.0,990,2069.91
795762,24/02/2009,6,2305,105.76,229.99,9,0,0.0,23.0,681,2069.91
956037,16/03/2009,6,2262,210.72,635.99,9,0,0.0,63.6,267,5723.91
188034,26/03/2009,6,1942,152.94,299.99,9,0,0.0,30.0,690,2699.91
206831,21/03/2008,6,2051,82.77,179.99,9,0,0.0,18.0,607,1619.91
43029,18/02/2009,6,1395,7.81,16.99,9,0,0.0,0.85,262,152.91
98776,24/01/2008,6,2048,48.43,94.99,9,0,0.0,4.75,592,854.91
147486,20/01/2009,6,1200,331.32,1000.0,9,0,0.0,50.0,674,9000.0
261767,15/03/2008,6,1246,80.55,158.0,9,0,0.0,7.9,356,1422.0
267015,17/03/2008,6,2441,5.09,9.99,9,0,0.0,0.5,603,89.91
321178,10/03/2008,6,1340,7.23,14.19,9,0,0.0,0.71,351,127.71
528761,05/03/2008,6,183,50.13,109.0,9,0,0.0,5.45,101,981.0
603421,29/02/2008,6,1286,39.76,77.99,9,0,0.0,3.9,828,701.91
639065,05/03/2008,6,1046,143.48,312.0,9,0,0.0,15.6,101,2808.0
659564,25/02/2008,6,1914,66.27,129.99,9,0,0.0,6.5,824,1169.91
756275,13/02/2008,6,2100,488.7,1475.0,9,0,0.0,73.75,346,13275.0
783760,06/02/2008,6,471,50.47,99.0,9,0,0.0,4.95,94,891.0
826781,16/03/2008,6,46,76.45,149.95,9,0,0.0,7.5,602,1349.55
936777,18/01/2008,6,2331,52.0,101.99,9,0,0.0,5.1,341,917.91
956860,24/03/2009,6,1544,109.45,238.0,9,0,0.0,11.9,688,2142.0
965266,26/02/2009,6,1403,21.82,47.44,9,0,0.0,2.37,683,426.96
