IdVenda,Data,IdLoja,IdProduto,CustoUnitario,PrecoUnitario,QtdVenda,QtdDevolucao,VlrDevolucao,VlrDesconto
2444025,08/02/2008,5,2291,R$ 52,"R$ 101,99",9,1,"R$ 101,99","R$ 20,40"
2502018,28/02/2008,5,1249,"R$ 25,49","R$ 49,99",9,1,"R$ 49,99",R$ 10
2642600,30/01/2008,5,1070,"R$ 143,48",R$ 312,9,1,R$ 312,"R$ 62,40"
2774957,01/01/2008,5,1159,"R$ 503,61",R$ 1.520,9,1,R$ 1.520,R$ 304
3092522,27/01/2008,5,2255,"R$ 155,89",R$ 339,9,1,R$ 339,"R$ 67,80"
2414311,09/01/2008,5,1172,"R$ 215,15",R$ 422,9,1,R$ 422,"R$ 42,20"
2905778,05/02/2008,5,849,"R$ 7,95","R$ 15,60",9,1,"R$ 15,60","R$ 1,56"
3054730,01/01/2008,5,2081,"R$ 82,77","R$ 179,99",9,1,"R$ 179,99",R$ 18
2195493,24/03/2008,5,1243,"R$ 95,85",R$ 188,9,1,R$ 188,"R$ 9,40"
2340001,18/01/2008,5,2382,"R$ 56,08","R$ 109,99",9,1,"R$ 109,99","R$ 5,50"
2369721,19/01/2008,5,1514,"R$ 95,65",R$ 208,9,1,R$ 208,"R$ 10,40"
2509064,04/01/2009,5,522,"R$ 128,30",R$ 279,9,1,R$ 279,"R$ 41,85"
2766604,28/02/2008,5,2210,"R$ 61,17","R$ 119,99",9,1,"R$ 119,99",R$ 18
2914905,04/01/2008,5,2359,"R$ 152,94","R$ 299,99",9,1,"R$ 299,99",R$ 45
3121641,19/01/2008,5,1183,"R$ 503,61",R$ 1.520,9,1,R$ 1.520,R$ 228
3148785,02/02/2009,5,397,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 104,85"
3324126,04/01/2008,5,10,"R$ 30,58","R$ 59,99",9,1,"R$ 59,99",R$ 9
3329898,13/01/2009,5,345,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 104,85"
3389473,02/03/2008,5,694,R$ 52,R$ 102,9,1,R$ 102,"R$ 20,40"
757453,05/03/2009,10,2288,"R$ 123,47","R$ 268,50",9,1,"R$ 268,50","R$ 40,28"
116057,05/01/2008,10,2317,"R$ 15,29","R$ 29,99",9,1,"R$ 29,99","R$ 1,50"
167308,17/01/2009,10,412,"R$ 195,24","R$ 382,95",9,1,"R$ 382,95","R$ 19,15"
410809,05/03/2009,10,1619,"R$ 27,59","R$ 59,99",9,1,"R$ 59,99",R$ 3
670058,03/02/2009,10,2286,"R$ 210,72","R$ 635,99",9,1,"R$ 635,99","R$ 31,80"
685371,23/01/2008,10,1998,"R$ 71,37","R$ 139,99",9,1,"R$ 139,99",R$ 7
819996,19/03/2008,10,400,"R$ 348,58",R$ 758,9,1,R$ 758,"R$ 37,90"
367175,22/02/2009,10,2190,"R$ 210,72","R$ 635,99",9,1,"R$ 635,99","R$ 63,60"
384367,20/02/2008,10,525,"R$ 50,47",R$ 99,9,1,R$ 99,"R$ 9,90"
402453,30/03/2009,10,508,"R$ 128,30",R$ 279,9,1,R$ 279,"R$ 27,90"
567239,07/03/2008,10,2016,"R$ 71,37","R$ 139,99",9,1,"R$ 139,99",R$ 14
570641,19/03/2008,10,658,"R$ 69,25",R$ 209,9,1,R$ 209,"R$ 20,90"
584613,10/02/2008,10,2428,"R$ 16,77","R$ 32,89",9,1,"R$ 32,89","R$ 3,29"
732984,04/02/2008,10,2471,"R$ 15,80","R$ 30,99",9,1,"R$ 30,99","R$ 3,10"
768422,07/03/2008,10,625,"R$ 459,40",R$ 999,9,1,R$ 999,"R$ 99,90"
827244,27/01/2009,10,1156,"R$ 530,11",R$ 1.600,9,1,R$ 1.600,R$ 160
14365,07/03/2008,10,750,"R$ 4,37","R$ 9,50",9,1,"R$ 9,50","R$ 1,90"
102954,09/01/2009,10,623,"R$ 827,97",R$ 2.499,9,1,R$ 2.499,"R$ 499,80"
451961,15/01/2009,10,981,"R$ 86,68","R$ 188,50",9,1,"R$ 188,50","R$ 37,70"
456696,08/01/2008,10,1446,"R$ 132,90",R$ 289,9,1,R$ 289,"R$ 57,80"
642936,15/01/2009,10,428,"R$ 321,05",R$ 969,9,1,R$ 969,"R$ 193,80"
815898,26/03/2008,10,360,"R$ 193,74",R$ 380,9,1,R$ 380,R$ 76
867927,03/02/2008,10,972,"R$ 59,32",R$ 129,9,1,R$ 129,"R$ 25,80"
927292,31/03/2008,10,2145,"R$ 66,23","R$ 129,90",9,1,"R$ 129,90","R$ 25,98"
992357,03/02/2009,10,1924,"R$ 152,94","R$ 299,99",9,1,"R$ 299,99",R$ 60
1436053,14/01/2008,10,1239,"R$ 80,55",R$ 158,9,1,R$ 158,"R$ 23,70"
1485419,02/01/2008,10,93,"R$ 34,36","R$ 67,40",9,1,"R$ 67,40","R$ 10,11"
1848616,19/03/2008,10,2175,"R$ 66,23","R$ 129,90",9,1,"R$ 129,90","R$ 19,49"
1049363,24/01/2009,10,1524,"R$ 151,76",R$ 330,9,1,R$ 330,R$ 66
1148733,31/03/2008,10,1155,"R$ 324,69",R$ 980,9,1,R$ 980,R$ 196
1203338,07/03/2008,10,764,"R$ 13,22","R$ 39,90",9,1,"R$ 39,90","R$ 7,98"
1317442,26/03/2008,10,2014,"R$ 91,97","R$ 199,99",9,1,"R$ 199,99",R$ 40
1884861,04/02/2008,10,981,"R$ 86,68","R$ 188,50",9,1,"R$ 188,50","R$ 37,70"
2074478,04/02/2008,10,836,"R$ 8,11","R$ 15,90",9,1,"R$ 15,90","R$ 3,18"
1316994,07/02/2008,10,1900,"R$ 152,94","R$ 299,99",9,1,"R$ 299,99",R$ 30
1523498,05/01/2008,10,2441,"R$ 5,09","R$ 9,99",9,1,"R$ 9,99",R$ 1
1582719,19/02/2009,10,1945,"R$ 1.060,22","R$ 3.199,99",9,1,"R$ 3.199,99",R$ 320
1627710,26/03/2008,10,793,"R$ 12,83","R$ 27,90",9,1,"R$ 27,90","R$ 2,79"
1715979,08/03/2009,10,54,"R$ 98,07",R$ 296,9,1,R$ 296,"R$ 29,60"
1218285,30/03/2009,10,2028,"R$ 71,37","R$ 139,99",9,1,"R$ 139,99",R$ 7
1361419,26/03/2008,10,59,"R$ 79,53",R$ 156,9,1,R$ 156,"R$ 7,80"
1637205,07/03/2008,10,471,"R$ 50,47",R$ 99,9,1,R$ 99,"R$ 4,95"
1652940,02/01/2008,10,184,"R$ 45,53",R$ 99,9,1,R$ 99,"R$ 4,95"
2042649,20/02/2008,10,52,"R$ 91,95","R$ 199,95",9,1,"R$ 199,95",R$ 10
2309333,10/02/2008,10,2255,"R$ 155,89",R$ 339,9,1,R$ 339,"R$ 67,80"
2768670,24/01/2009,10,1347,"R$ 9,66",R$ 21,9,1,R$ 21,"R$ 4,20"
2794463,22/02/2009,10,2233,"R$ 105,76","R$ 229,99",9,1,"R$ 229,99",R$ 46
2798728,31/03/2008,10,1635,"R$ 7,58","R$ 22,89",9,1,"R$ 22,89","R$ 4,58"
2812186,05/01/2008,10,1396,"R$ 10,57","R$ 22,99",9,1,"R$ 22,99","R$ 4,60"
3015771,08/01/2008,10,377,"R$ 275,46",R$ 599,9,1,R$ 599,"R$ 119,80"
2326525,05/01/2008,10,1412,"R$ 132,90",R$ 289,9,1,R$ 289,"R$ 28,90"
2416474,03/02/2009,10,969,"R$ 90,55","R$ 196,90",9,1,"R$ 196,90","R$ 19,69"
2735872,22/02/2009,10,319,"R$ 287,92",R$ 869,9,1,R$ 869,"R$ 86,90"
2766746,07/02/2008,10,615,"R$ 116,75",R$ 229,9,1,R$ 229,"R$ 22,90"
2154131,28/02/2009,10,2394,"R$ 152,94","R$ 299,99",9,1,"R$ 299,99",R$ 15
2358862,29/03/2009,10,407,"R$ 275,46",R$ 599,9,1,R$ 599,"R$ 29,95"
2609572,16/02/2009,10,542,"R$ 459,40",R$ 999,9,1,R$ 999,"R$ 49,95"
2838085,17/01/2008,10,2041,"R$ 50,98","R$ 99,99",9,1,"R$ 99,99",R$ 5
2986779,14/01/2008,10,1142,"R$ 180,22","R$ 391,90",9,1,"R$ 391,90","R$ 19,60"
3004974,20/02/2008,10,2219,R$ 52,"R$ 101,99",9,1,"R$ 101,99","R$ 5,10"
2215603,06/02/2009,10,1095,"R$ 164,63",R$ 358,9,1,R$ 358,"R$ 53,70"
2240007,19/03/2008,10,2126,"R$ 75,96",R$ 149,9,1,R$ 149,"R$ 22,35"
2383065,13/03/2008,10,2183,"R$ 343,05","R$ 745,99",9,1,"R$ 745,99","R$ 111,90"
2391478,24/03/2008,10,693,"R$ 75,87",R$ 229,9,1,R$ 229,"R$ 34,35"
2432670,15/01/2009,10,1011,"R$ 90,55","R$ 196,90",9,1,"R$ 196,90","R$ 29,54"
2489065,05/01/2009,10,687,"R$ 69,25",R$ 209,9,1,R$ 209,"R$ 31,35"
2548440,24/01/2009,10,307,"R$ 169,69",R$ 369,9,1,R$ 369,"R$ 55,35"
2989309,28/01/2008,10,1136,"R$ 159,20","R$ 480,50",9,1,"R$ 480,50","R$ 72,08"
3025441,29/02/2008,10,1022,"R$ 84,84","R$ 184,50",9,1,"R$ 184,50","R$ 27,68"
3245177,26/01/2008,10,2272,"R$ 123,47","R$ 268,50",9,1,"R$ 268,50","R$ 13,43"
3351339,06/02/2009,10,2019,"R$ 220,64","R$ 665,94",9,1,"R$ 665,94","R$ 33,30"
3368354,13/01/2008,10,1528,"R$ 100,06",R$ 302,9,1,R$ 302,"R$ 30,20"
3387966,05/01/2008,10,2365,"R$ 183,94","R$ 399,99",9,1,"R$ 399,99",R$ 60
57360,15/03/2008,8,2384,"R$ 211,53","R$ 459,99",9,1,"R$ 459,99",R$ 69
136614,28/01/2009,8,1327,"R$ 15,57","R$ 46,99",9,1,"R$ 46,99","R$ 7,05"
280782,21/02/2008,8,2382,"R$ 56,08","R$ 109,99",9,1,"R$ 109,99","R$ 16,50"
552376,06/02/2009,8,1452,"R$ 134,74",R$ 293,9,1,R$ 293,"R$ 43,95"
657643,18/01/2009,8,422,"R$ 321,05",R$ 969,9,1,R$ 969,"R$ 145,35"
768756,25/02/2008,8,2135,"R$ 343,05","R$ 745,99",9,1,"R$ 745,99","R$ 111,90"
120849,07/01/2008,8,472,"R$ 35,18",R$ 69,9,1,R$ 69,"R$ 3,45"
251619,28/02/2008,8,1593,"R$ 6,39","R$ 13,89",9,1,"R$ 13,89","R$ 0,69"
49226,06/02/2009,8,2249,"R$ 105,76","R$ 229,99",9,1,"R$ 229,99",R$ 23
342652,01/02/2008,8,1505,"R$ 105,77",R$ 230,9,1,R$ 230,R$ 23
369598,05/02/2008,8,928,"R$ 17,33","R$ 33,99",9,1,"R$ 33,99","R$ 3,40"
621420,10/02/2009,8,1534,"R$ 131,87",R$ 398,9,1,R$ 398,"R$ 39,80"
784401,10/02/2009,8,304,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 69,90"
791612,15/03/2008,8,281,"R$ 294,54",R$ 889,9,1,R$ 889,"R$ 88,90"
939313,18/01/2009,8,1388,"R$ 15,17","R$ 32,99",9,1,"R$ 32,99","R$ 3,30"
322219,07/01/2008,8,572,"R$ 87,37",R$ 190,9,1,R$ 190,R$ 38
451618,27/03/2008,8,341,"R$ 444,69",R$ 967,9,1,R$ 967,"R$ 193,40"
914173,05/02/2008,8,2224,"R$ 123,47","R$ 268,50",9,1,"R$ 268,50","R$ 53,70"
1273832,10/01/2009,8,349,"R$ 195,26",R$ 383,9,1,R$ 383,"R$ 57,45"
1434664,03/02/2009,8,346,"R$ 303,05",R$ 659,9,1,R$ 659,"R$ 98,85"
1787227,04/01/2008,8,1948,"R$ 152,94","R$ 299,99",9,1,"R$ 299,99",R$ 45
1840020,25/02/2008,8,2466,"R$ 15,29",R$ 30,9,1,R$ 30,"R$ 4,50"
1985837,27/03/2008,8,2209,"R$ 105,76","R$ 229,99",9,1,"R$ 229,99","R$ 34,50"
2083803,09/03/2008,8,1419,"R$ 118,65",R$ 258,9,1,R$ 258,"R$ 38,70"
1113457,21/01/2009,8,1232,"R$ 408,36",R$ 888,9,1,R$ 888,"R$ 177,60"
1139994,09/02/2009,8,1203,"R$ 324,69",R$ 980,9,1,R$ 980,R$ 196
1326038,15/03/2008,8,2308,"R$ 40,76","R$ 79,95",9,1,"R$ 79,95","R$ 15,99"
1344555,07/01/2008,8,1935,"R$ 226,71",R$ 493,9,1,R$ 493,"R$ 98,60"
1623546,20/01/2009,8,344,"R$ 186,60",R$ 366,9,1,R$ 366,"R$ 73,20"
1625026,08/02/2008,8,2384,"R$ 211,53","R$ 459,99",9,1,"R$ 459,99",R$ 92
1629507,12/03/2008,8,572,"R$ 87,37",R$ 190,9,1,R$ 190,R$ 38
1767655,28/02/2008,8,2348,"R$ 210,72","R$ 635,99",9,1,"R$ 635,99","R$ 127,20"
1843834,11/02/2008,8,1558,"R$ 125,90",R$ 380,9,1,R$ 380,R$ 76
2042693,09/01/2009,8,1478,"R$ 137,96",R$ 300,9,1,R$ 300,R$ 60
2073792,22/02/2008,8,2119,"R$ 83,10",R$ 163,9,1,R$ 163,"R$ 32,60"
1244404,11/02/2008,8,620,"R$ 87,37",R$ 190,9,1,R$ 190,R$ 19
1729258,09/03/2008,8,70,"R$ 22,05","R$ 47,95",9,1,"R$ 47,95","R$ 4,80"
1735772,21/02/2008,8,1082,"R$ 139,80",R$ 304,9,1,R$ 304,"R$ 30,40"
1825529,30/01/2008,8,193,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 69,90"
1926268,05/02/2009,8,393,"R$ 275,46",R$ 599,9,1,R$ 599,"R$ 59,90"
1289386,09/03/2008,8,2231,"R$ 155,89",R$ 339,9,1,R$ 339,"R$ 16,95"
1379581,21/02/2008,8,2128,"R$ 546,68",R$ 1.650,9,1,R$ 1.650,"R$ 82,50"
1432830,09/03/2008,8,285,"R$ 167,73",R$ 329,9,1,R$ 329,"R$ 16,45"
1753497,19/01/2008,8,2414,"R$ 18,78","R$ 36,83",9,1,"R$ 36,83","R$ 1,84"
1846451,25/02/2008,8,1224,"R$ 341,26",R$ 1.030,9,1,R$ 1.030,"R$ 51,50"
2406530,10/01/2009,8,361,"R$ 198,32",R$ 389,9,1,R$ 389,"R$ 77,80"
2990836,11/02/2008,8,2042,"R$ 48,43","R$ 94,99",9,1,"R$ 94,99",R$ 19
3104475,18/02/2008,8,1551,"R$ 137,50",R$ 299,9,1,R$ 299,"R$ 59,80"
2141250,09/02/2009,8,429,"R$ 275,87","R$ 599,90",9,1,"R$ 599,90","R$ 59,99"
2368875,07/01/2008,8,2266,"R$ 61,17","R$ 119,99",9,1,"R$ 119,99",R$ 12
2480445,27/03/2008,8,528,"R$ 271,35",R$ 819,9,1,R$ 819,"R$ 81,90"
2518814,28/02/2008,8,995,"R$ 86,68","R$ 188,50",9,1,"R$ 188,50","R$ 18,85"
2526661,26/03/2008,8,1269,"R$ 25,47","R$ 49,96",9,1,"R$ 49,96",R$ 5
2941396,30/01/2008,8,1542,"R$ 151,76",R$ 330,9,1,R$ 330,R$ 33
2160914,25/02/2008,8,2020,"R$ 91,97","R$ 199,99",9,1,"R$ 199,99",R$ 10
2601246,04/01/2008,8,1198,"R$ 209,54",R$ 411,9,1,R$ 411,"R$ 20,55"
3007462,09/02/2009,8,2362,"R$ 210,72","R$ 635,99",9,1,"R$ 635,99","R$ 31,80"
3013535,30/01/2008,8,1495,"R$ 105,77",R$ 230,9,1,R$ 230,"R$ 11,50"
3139748,08/02/2008,8,1026,"R$ 91,05",R$ 198,9,1,R$ 198,"R$ 9,90"
2515968,21/01/2009,8,2359,"R$ 152,94","R$ 299,99",9,1,"R$ 299,99",R$ 45
2540164,22/02/2008,8,37,"R$ 99,14","R$ 299,23",9,1,"R$ 299,23","R$ 44,88"
2645512,25/02/2008,8,1143,"R$ 150,84",R$ 328,9,1,R$ 328,"R$ 49,20"
2759893,07/01/2008,8,2059,"R$ 50,98","R$ 99,99",9,1,"R$ 99,99",R$ 15
2949316,24/01/2008,8,47,"R$ 76,45","R$ 149,95",9,1,"R$ 149,95","R$ 22,49"
3154318,09/03/2008,8,1934,"R$ 413,42",R$ 899,9,1,R$ 899,"R$ 44,95"
3397073,10/01/2009,8,51,"R$ 91,95","R$ 199,95",9,1,"R$ 199,95",R$ 10
3152869,27/03/2008,8,1086,"R$ 139,80",R$ 304,9,1,R$ 304,"R$ 30,40"
3238144,10/01/2008,8,1440,"R$ 86,91",R$ 189,9,1,R$ 189,"R$ 28,35"
3246226,05/02/2008,8,842,"R$ 13,71","R$ 26,90",9,1,"R$ 26,90","R$ 4,04"
3262443,30/01/2008,8,2151,"R$ 66,23","R$ 129,90",9,1,"R$ 129,90","R$ 19,49"
3314950,29/03/2008,8,1453,"R$ 118,65",R$ 258,9,1,R$ 258,"R$ 38,70"
3349574,15/03/2008,8,2116,"R$ 546,68",R$ 1.650,9,1,R$ 1.650,"R$ 247,50"
3215943,22/02/2008,8,583,"R$ 83,16",R$ 251,9,1,R$ 251,"R$ 50,20"
3230403,09/02/2009,8,712,"R$ 59,32",R$ 129,9,1,R$ 129,"R$ 25,80"
3252109,24/03/2008,8,686,"R$ 68,52",R$ 149,9,1,R$ 149,"R$ 29,80"
209859,02/02/2008,6,2303,"R$ 155,89",R$ 339,9,1,R$ 339,"R$ 50,85"
221027,19/02/2008,6,1037,"R$ 86,68","R$ 188,50",9,1,"R$ 188,50","R$ 28,28"
326578,29/02/2008,6,1201,"R$ 330,99",R$ 999,9,1,R$ 999,"R$ 149,85"
690263,04/01/2009,6,1348,"R$ 10,57","R$ 22,99",9,1,"R$ 22,99","R$ 3,45"
762915,08/03/2008,6,1271,"R$ 3,54","R$ 6,95",9,1,"R$ 6,95","R$ 1,04"
318769,29/01/2009,6,231,"R$ 261,66",R$ 569,9,1,R$ 569,"R$ 28,45"
396389,05/02/2009,6,829,"R$ 13,22","R$ 39,90",9,1,"R$ 39,90",R$ 2
564009,17/01/2009,6,387,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 34,95"
588316,13/03/2008,6,2384,"R$ 211,53","R$ 459,99",9,1,"R$ 459,99",R$ 23
609120,20/03/2008,6,763,"R$ 10,99","R$ 23,90",9,1,"R$ 23,90","R$ 1,20"
723302,23/01/2008,6,2154,"R$ 204,64",R$ 445,9,1,R$ 445,"R$ 22,25"
729087,18/03/2009,6,798,"R$ 10,99","R$ 23,90",9,1,"R$ 23,90","R$ 1,20"
765720,26/01/2009,6,1587,"R$ 8,27","R$ 17,99",9,1,"R$ 17,99","R$ 0,90"
909891,02/01/2008,6,1477,"R$ 122,78",R$ 267,9,1,R$ 267,"R$ 13,35"
275799,20/01/2008,6,2153,"R$ 343,05","R$ 745,99",9,1,"R$ 745,99","R$ 74,60"
353482,04/01/2009,6,38,"R$ 99,14","R$ 299,23",9,1,"R$ 299,23","R$ 29,92"
370693,02/02/2009,6,829,"R$ 13,22","R$ 39,90",9,1,"R$ 39,90","R$ 3,99"
812166,20/03/2008,6,1579,"R$ 72,56",R$ 219,9,1,R$ 219,"R$ 21,90"
848823,29/01/2009,6,1224,"R$ 341,26",R$ 1.030,9,1,R$ 1.030,R$ 103
28780,05/02/2009,6,2318,"R$ 210,72","R$ 635,99",9,1,"R$ 635,99","R$ 127,20"
163705,08/03/2008,6,1082,"R$ 139,80",R$ 304,9,1,R$ 304,"R$ 60,80"
415318,06/03/2009,6,1442,"R$ 175,27",R$ 529,9,1,R$ 529,"R$ 105,80"
721473,29/02/2008,6,60,"R$ 79,53",R$ 156,9,1,R$ 156,"R$ 31,20"
1199310,09/03/2009,6,1172,"R$ 215,15",R$ 422,9,1,R$ 422,"R$ 63,30"
1354898,18/03/2009,6,2050,"R$ 91,97","R$ 199,99",9,1,"R$ 199,99",R$ 30
1173266,02/01/2008,6,2354,"R$ 56,08","R$ 109,99",9,1,"R$ 109,99",R$ 22
1205727,14/03/2008,6,2396,"R$ 56,08","R$ 109,99",9,1,"R$ 109,99",R$ 22
1390580,01/03/2008,6,2277,"R$ 15,29","R$ 29,99",9,1,"R$ 29,99",R$ 6
1754963,16/02/2008,6,2185,"R$ 83,10",R$ 163,9,1,R$ 163,"R$ 32,60"
1815142,17/01/2009,6,366,"R$ 348,58",R$ 758,9,1,R$ 758,"R$ 151,60"
1875563,02/02/2009,6,580,"R$ 254,40",R$ 499,9,1,R$ 499,"R$ 99,80"
1904401,28/03/2008,6,2254,"R$ 210,72","R$ 635,99",9,1,"R$ 635,99","R$ 127,20"
1968609,24/01/2008,6,2418,"R$ 34,03","R$ 73,99",9,1,"R$ 73,99","R$ 14,80"
1282895,16/02/2008,6,1253,"R$ 10,19","R$ 19,99",9,1,"R$ 19,99",R$ 2
1331062,22/02/2009,6,468,"R$ 82,32",R$ 179,9,1,R$ 179,"R$ 17,90"
1519551,20/03/2009,6,1132,"R$ 207,74",R$ 627,9,1,R$ 627,"R$ 62,70"
1744201,16/02/2008,6,178,"R$ 33,65",R$ 66,9,1,R$ 66,"R$ 6,60"
1803022,20/01/2008,6,1080,"R$ 214,03",R$ 646,9,1,R$ 646,"R$ 64,60"
1974176,01/03/2008,6,1381,"R$ 10,57","R$ 22,99",9,1,"R$ 22,99","R$ 2,30"
1055270,13/03/2008,6,504,"R$ 287,92",R$ 869,9,1,R$ 869,"R$ 43,45"
1243750,05/02/2009,6,2146,"R$ 546,68",R$ 1.650,9,1,R$ 1.650,"R$ 82,50"
1317265,19/02/2008,6,2252,"R$ 40,76","R$ 79,95",9,1,"R$ 79,95",R$ 4
1536553,02/01/2008,6,1011,"R$ 90,55","R$ 196,90",9,1,"R$ 196,90","R$ 9,85"
1647395,26/02/2008,6,539,"R$ 760,38",R$ 2.295,9,1,R$ 2.295,"R$ 114,75"
1681038,13/03/2008,6,732,"R$ 73,58",R$ 160,9,1,R$ 160,R$ 8
1736157,23/01/2008,6,700,"R$ 73,12",R$ 159,9,1,R$ 159,"R$ 7,95"
1981288,05/01/2008,6,1345,"R$ 10,12",R$ 22,9,1,R$ 22,"R$ 1,10"
2141868,25/03/2008,6,1054,"R$ 143,48",R$ 312,9,1,R$ 312,"R$ 62,40"
2597815,29/01/2009,6,1146,"R$ 291,09",R$ 633,9,1,R$ 633,"R$ 126,60"
2684459,20/01/2008,6,134,"R$ 160,93","R$ 349,95",9,1,"R$ 349,95","R$ 69,99"
2704871,13/03/2008,6,57,"R$ 79,53",R$ 156,9,1,R$ 156,"R$ 31,20"
2771139,20/03/2008,6,2068,"R$ 91,97","R$ 199,99",9,1,"R$ 199,99",R$ 40
2777611,26/02/2008,6,222,"R$ 261,66",R$ 569,9,1,R$ 569,"R$ 113,80"
2800845,02/02/2008,6,2113,"R$ 258,99",R$ 508,9,1,R$ 508,"R$ 101,60"
2907694,06/01/2008,6,537,"R$ 65,77",R$ 129,9,1,R$ 129,"R$ 25,80"
3007151,06/01/2008,6,193,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 139,80"
2592984,16/02/2008,6,1026,"R$ 91,05",R$ 198,9,1,R$ 198,"R$ 19,80"
2952184,23/01/2009,6,850,"R$ 76,50","R$ 230,90",9,1,"R$ 230,90","R$ 23,09"
2153942,28/03/2008,6,1251,"R$ 30,58","R$ 59,99",9,1,"R$ 59,99",R$ 3
2185448,17/01/2008,6,358,"R$ 166,20",R$ 326,9,1,R$ 326,"R$ 16,30"
2188126,05/02/2009,6,1128,"R$ 207,74",R$ 627,9,1,R$ 627,"R$ 31,35"
2284573,06/01/2008,6,2272,"R$ 123,47","R$ 268,50",9,1,"R$ 268,50","R$ 13,43"
2313328,05/01/2008,6,1321,"R$ 13,33","R$ 28,99",9,1,"R$ 28,99","R$ 1,45"
2322081,20/01/2008,6,2022,"R$ 71,37","R$ 139,99",9,1,"R$ 139,99",R$ 7
2717695,09/03/2009,6,89,"R$ 49,69","R$ 149,99",9,1,"R$ 149,99","R$ 7,50"
2944572,05/01/2008,6,2346,"R$ 61,17","R$ 119,99",9,1,"R$ 119,99",R$ 6
3065864,06/01/2008,6,1379,"R$ 10,58",R$ 23,9,1,R$ 23,"R$ 1,15"
2741947,26/01/2009,6,285,"R$ 167,73",R$ 329,9,1,R$ 329,"R$ 49,35"
2985743,25/03/2008,6,1388,"R$ 15,17","R$ 32,99",9,1,"R$ 32,99","R$ 4,95"
3010538,12/02/2008,6,1325,"R$ 18,39","R$ 39,99",9,1,"R$ 39,99",R$ 6
3169150,12/02/2008,6,2005,"R$ 50,98","R$ 99,99",9,1,"R$ 99,99",R$ 5
3384435,02/01/2008,6,2252,"R$ 40,76","R$ 79,95",9,1,"R$ 79,95",R$ 4
3204630,28/03/2008,6,663,"R$ 82,17",R$ 248,9,1,R$ 248,"R$ 24,80"
3208486,13/03/2008,6,333,"R$ 162,64",R$ 319,9,1,R$ 319,"R$ 31,90"
3261316,17/03/2009,6,1297,"R$ 11,50",R$ 25,9,1,R$ 25,"R$ 2,50"
3325806,15/02/2008,6,2044,"R$ 91,97","R$ 199,99",9,1,"R$ 199,99",R$ 20
3364059,08/03/2008,6,1078,"R$ 144,40",R$ 314,9,1,R$ 314,"R$ 47,10"
3369343,09/02/2009,6,284,"R$ 224,87",R$ 489,9,1,R$ 489,"R$ 97,80"
3404382,15/02/2008,6,1145,"R$ 260,28",R$ 566,9,1,R$ 566,"R$ 113,20"
45307,27/02/2008,2,1112,"R$ 213,70",R$ 645,9,1,R$ 645,"R$ 96,75"
286560,25/01/2009,2,1953,"R$ 226,71",R$ 493,9,1,R$ 493,"R$ 73,95"
948691,22/02/2008,2,957,"R$ 76,53",R$ 231,9,1,R$ 231,"R$ 34,65"
103839,22/02/2008,2,1458,"R$ 91,97",R$ 200,9,1,R$ 200,R$ 10
369291,27/03/2009,2,2391,"R$ 211,53","R$ 459,99",9,1,"R$ 459,99",R$ 23
449705,16/03/2009,2,1100,"R$ 209,39",R$ 632,9,1,R$ 632,"R$ 31,60"
517517,08/01/2009,2,793,"R$ 12,83","R$ 27,90",9,1,"R$ 27,90","R$ 1,40"
668879,07/02/2009,2,666,"R$ 74,96",R$ 163,9,1,R$ 163,"R$ 8,15"
704674,06/03/2008,2,660,"R$ 73,12",R$ 159,9,1,R$ 159,"R$ 7,95"
1046813,03/03/2008,2,1961,"R$ 142,75","R$ 279,99",9,1,"R$ 279,99",R$ 14
22411,28/01/2008,2,777,"R$ 7,09","R$ 13,90",9,1,"R$ 13,90","R$ 1,39"
108877,14/02/2008,2,345,"R$ 321,44",R$ 699,9,1,R$ 699,"R$ 69,90"
354643,05/01/2008,2,2446,"R$ 2,54","R$ 4,99",9,1,"R$ 4,99","R$ 0,50"
409853,10/03/2009,2,100,"R$ 55,18",R$ 120,9,1,R$ 120,R$ 12
475556,10/02/2009,2,162,"R$ 527,53","R$ 1.592,20",9,1,"R$ 1.592,20","R$ 159,22"
638410,05/01/2008,2,390,"R$ 430,38",R$ 1.299,9,1,R$ 1.299,"R$ 129,90"
1034630,03/03/2008,2,1289,"R$ 39,76","R$ 77,99",9,1,"R$ 77,99","R$ 7,80"
18983,21/02/2007,2,815,"R$ 4,37","R$ 9,50",9,1,"R$ 9,50","R$ 1,90"
179252,21/02/2007,2,1991,"R$ 82,77","R$ 179,99",9,1,"R$ 179,99",R$ 36
230585,19/03/2008,2,942,"R$ 21,41","R$ 41,99",9,1,"R$ 41,99","R$ 8,40"
243687,14/03/2008,2,130,"R$ 101,97",R$ 200,9,1,R$ 200,R$ 40
263564,22/02/2008,2,607,"R$ 83,16",R$ 251,9,1,R$ 251,"R$ 50,20"
291437,14/02/2008,2,864,"R$ 23,45","R$ 50,99",9,1,"R$ 50,99","R$ 10,20"
554516,22/02/2009,2,412,"R$ 195,24","R$ 382,95",9,1,"R$ 382,95","R$ 76,59"
